107374182885,111669150186,REACHING_DEF,
107374182887,111669150187,REACHING_DEF,
107374182889,111669150188,REACHING_DEF,
107374182890,111669150189,REACHING_DEF,
107374182891,111669150190,REACHING_DEF,
107374182893,111669150191,REACHING_DEF,
107374182895,111669150192,REACHING_DEF,
107374182896,111669150193,REACHING_DEF,
107374182897,111669150194,REACHING_DEF,
107374182899,111669150195,REACHING_DEF,
107374182900,111669150196,REACHING_DEF,
107374182900,111669150197,REACHING_DEF,
107374182901,111669150198,REACHING_DEF,
107374182901,111669150199,REACHING_DEF,
107374182902,111669150200,REACHING_DEF,
107374182902,111669150201,REACHING_DEF,
107374182904,111669150202,REACHING_DEF,
107374182905,111669150203,REACHING_DEF,
107374182905,111669150205,REACHING_DEF,
107374182905,111669150204,REACHING_DEF,
107374182906,111669150208,REACHING_DEF,
107374182906,111669150206,REACHING_DEF,
107374182906,111669150207,REACHING_DEF,
107374182907,111669150211,REACHING_DEF,
107374182907,111669150209,REACHING_DEF,
107374182907,111669150210,REACHING_DEF,
107374182908,111669150212,REACHING_DEF,
107374182909,111669150213,REACHING_DEF,
107374182911,111669150214,REACHING_DEF,
107374182913,111669150215,REACHING_DEF,
107374182914,111669150216,REACHING_DEF,
107374182915,111669150217,REACHING_DEF,
107374182917,111669150218,REACHING_DEF,
107374182919,111669150219,REACHING_DEF,
107374182920,111669150220,REACHING_DEF,
107374182921,111669150221,REACHING_DEF,
107374182923,111669150222,REACHING_DEF,
107374182924,111669150223,REACHING_DEF,
107374182924,111669150224,REACHING_DEF,
107374182925,111669150225,REACHING_DEF,
107374182925,111669150226,REACHING_DEF,
107374182927,111669150227,REACHING_DEF,
107374182928,111669150230,REACHING_DEF,
107374182928,111669150228,REACHING_DEF,
107374182928,111669150229,REACHING_DEF,
107374182929,111669150233,REACHING_DEF,
107374182929,111669150231,REACHING_DEF,
107374182929,111669150232,REACHING_DEF,
107374182930,111669150234,REACHING_DEF,
107374182931,111669150235,REACHING_DEF,
107374182931,111669150236,REACHING_DEF,
107374182932,111669150237,REACHING_DEF,
107374182932,111669150238,REACHING_DEF,
107374182934,111669150239,REACHING_DEF,
107374182935,111669150240,REACHING_DEF,
107374182935,111669150241,REACHING_DEF,
107374182935,111669150242,REACHING_DEF,
107374182936,111669150243,REACHING_DEF,
107374182936,111669150244,REACHING_DEF,
107374182936,111669150245,REACHING_DEF,
107374182937,111669150246,REACHING_DEF,
107374182938,111669150247,REACHING_DEF,
107374182938,111669150248,REACHING_DEF,
107374182939,111669150249,REACHING_DEF,
107374182939,111669150250,REACHING_DEF,
107374182941,111669150251,REACHING_DEF,
107374182942,111669150254,REACHING_DEF,
107374182942,111669150253,REACHING_DEF,
107374182942,111669150252,REACHING_DEF,
107374182943,111669150255,REACHING_DEF,
107374182943,111669150256,REACHING_DEF,
107374182943,111669150257,REACHING_DEF,
107374182946,111669150258,REACHING_DEF,
107374182948,111669150259,REACHING_DEF,
107374182949,111669150260,REACHING_DEF,
107374182951,111669150261,REACHING_DEF,
107374182952,111669150262,REACHING_DEF,
107374182953,111669150263,REACHING_DEF,
107374182955,111669150264,REACHING_DEF,
107374182956,111669150265,REACHING_DEF,
107374182956,111669150266,REACHING_DEF,
107374182957,111669150267,REACHING_DEF,
107374182958,111669150275,REACHING_DEF,
107374182958,111669150271,REACHING_DEF,
107374182958,111669150268,REACHING_DEF,
107374182958,111669150270,REACHING_DEF,
107374182958,111669150272,REACHING_DEF,
107374182958,111669150276,REACHING_DEF,
107374182958,111669150269,REACHING_DEF,
107374182958,111669150273,REACHING_DEF,
107374182958,111669150274,REACHING_DEF,
107374182959,111669150279,REACHING_DEF,
107374182959,111669150277,REACHING_DEF,
107374182959,111669150278,REACHING_DEF,
107374182960,111669150282,REACHING_DEF,
107374182960,111669150281,REACHING_DEF,
107374182960,111669150280,REACHING_DEF,
107374182961,111669150283,REACHING_DEF,
107374182963,111669150284,REACHING_DEF,
107374182964,111669150285,REACHING_DEF,
