167503724656,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission,<empty>,ANY,false,25,has_permission,742,990,2
167503724657,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly.<body>,<empty>,ANY,false,24,<body>,697,990,2
167503724658,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly.<metaClassCallHandler>,<empty>,ANY,false,24,<metaClassCallHandler>,697,990,2
167503724659,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly.<fakeNew>,<empty>,ANY,false,24,<fakeNew>,697,990,4
167503724660,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\permissions.py,core\\permissions.py:<module>.IsAdminOrReadOnly.has_permission<metaClassAdapter>,<empty>,ANY,false,25,has_permission<metaClassAdapter>,742,990,8
167503724661,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\permissions.py,core\\permissions.py:<module>,<empty>,ANY,false,1,<module>,0,990,2
167503724662,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserSerializer<meta>,<empty>,ANY,false,10,UserSerializer<meta>,294,474,1
167503724663,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserSerializer,<empty>,serializers.ModelSerializer,false,10,UserSerializer,294,474,2
167503724664,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.Meta<meta>,<empty>,ANY,false,11,Meta<meta>,349,474,1
167503724665,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.Meta,<empty>,,false,11,Meta,349,474,2
167503724666,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.Meta.<body>,<empty>,ANY,false,11,<body>,349,474,2
167503724667,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.Meta.<metaClassCallHandler>,<empty>,ANY,false,11,<metaClassCallHandler>,349,474,2
167503724668,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.Meta.<fakeNew>,<empty>,ANY,false,11,<fakeNew>,349,474,4
167503724669,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.<body>,<empty>,ANY,false,10,<body>,294,474,2
167503724670,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.<metaClassCallHandler>,<empty>,ANY,false,10,<metaClassCallHandler>,294,474,2
167503724671,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserSerializer.<fakeNew>,<empty>,ANY,false,10,<fakeNew>,294,474,4
167503724672,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer<meta>,<empty>,ANY,false,16,UserCreateSerializer<meta>,474,1659,3
167503724673,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer,<empty>,serializers.ModelSerializer,false,16,UserCreateSerializer,474,1659,4
167503724674,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.Meta<meta>,<empty>,ANY,false,20,Meta<meta>,698,853,3
167503724675,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.Meta,<empty>,,false,20,Meta,698,853,4
167503724676,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.Meta.<body>,<empty>,ANY,false,20,<body>,698,853,2
167503724677,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.Meta.<metaClassCallHandler>,<empty>,ANY,false,20,<metaClassCallHandler>,698,853,2
167503724678,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.Meta.<fakeNew>,<empty>,ANY,false,20,<fakeNew>,698,853,4
167503724679,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.validate,<empty>,ANY,false,24,validate,853,1545,6
167503724680,TYPE_DECL,,<empty>,<empty>,<empty>,5,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.create,<empty>,ANY,false,45,create,1545,1659,8
167503724681,TYPE_DECL,,<empty>,<empty>,<empty>,1,core\\serializers.py,core\\serializers.py:<module>.UserCreateSerializer.<body>,<empty>,ANY,false,16,<body>,474,1659,2
